Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,branch-hzku,Question Key,Response
107,1569495801184,26/09/2019 11:03:21,1569495800100,0,26/09/2019 11:03:20,9842,4,questionnaire-kdt5,,3112971,BLIND,860703,,complete,,5d8c971827fdac001b8fd753,computer,Desktop or Laptop,Linux x86_64,Firefox 68.0,1000x900,988x900,,personally salient items,13,eligible,response-37-12,sitting
108,1569495801184,26/09/2019 11:03:21,1569495800100,0,26/09/2019 11:03:20,9842,4,questionnaire-kdt5,,3112971,BLIND,860703,,complete,,5d8c971827fdac001b8fd753,computer,Desktop or Laptop,Linux x86_64,Firefox 68.0,1000x900,988x900,,personally salient items,13,eligible,response-37-13,square
109,1569495801184,26/09/2019 11:03:21,1569495800100,0,26/09/2019 11:03:20,9842,4,questionnaire-kdt5,,3112971,BLIND,860703,,complete,,5d8c971827fdac001b8fd753,computer,Desktop or Laptop,Linux x86_64,Firefox 68.0,1000x900,988x900,,personally salient items,13,eligible,response-37-14,table
110,1569495801184,26/09/2019 11:03:21,1569495800100,0,26/09/2019 11:03:20,9842,4,questionnaire-kdt5,,3112971,BLIND,860703,,complete,,5d8c971827fdac001b8fd753,computer,Desktop or Laptop,Linux x86_64,Firefox 68.0,1000x900,988x900,,personally salient items,13,eligible,response-37-15,tiles
111,1569495801184,26/09/2019 11:03:21,1569495800100,0,26/09/2019 11:03:20,9842,4,questionnaire-kdt5,,3112971,BLIND,860703,,complete,,5d8c971827fdac001b8fd753,computer,Desktop or Laptop,Linux x86_64,Firefox 68.0,1000x900,988x900,,personally salient items,13,eligible,response-37-16,triangle
112,1569495801184,26/09/2019 11:03:21,1569495800100,0,26/09/2019 11:03:20,9842,4,questionnaire-kdt5,,3112971,BLIND,860703,,complete,,5d8c971827fdac001b8fd753,computer,Desktop or Laptop,Linux x86_64,Firefox 68.0,1000x900,988x900,,personally salient items,13,eligible,response-37-17,window
113,1569495800748,26/09/2019 11:03:20,1569495800100,0,26/09/2019 11:03:20,9842,4,questionnaire-kdt5,,3112971,BLIND,860703,,complete,,5d8c971827fdac001b8fd753,computer,Desktop or Laptop,Linux x86_64,Firefox 68.0,1000x900,988x900,,personally salient items,13,eligible,response-22-quantised,6
1,1569495968517,26/09/2019 11:06:08,1569495968414,1,26/09/2019 12:06:08,9842,4,questionnaire-kdt5,,3113019,BLIND,860716,,complete,,5d8c95667e1b770019e10a37,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1264x734,,personally salient items,13,eligible,BEGIN QUESTIONNAIRE,
2,1569496336285,26/09/2019 11:12:16,1569496336029,1,26/09/2019 12:12:16,9842,4,questionnaire-kdt5,,3113019,BLIND,860716,,complete,,5d8c95667e1b770019e10a37,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1264x734,,personally salient items,13,eligible,injury_worry,5
3,1569496336425,26/09/2019 11:12:16,1569496336032,1,26/09/2019 12:12:16,9842,4,questionnaire-kdt5,,3113019,BLIND,860716,,complete,,5d8c95667e1b770019e10a37,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1264x734,,personally salient items,13,eligible,response-5,1
4,1569496336425,26/09/2019 11:12:16,1569496336032,1,26/09/2019 12:12:16,9842,4,questionnaire-kdt5,,3113019,BLIND,860716,,complete,,5d8c95667e1b770019e10a37,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1264x734,,personally salient items,13,eligible,response-5-quantised,1
5,1569496336425,26/09/2019 11:12:16,1569496336032,1,26/09/2019 12:12:16,9842,4,questionnaire-kdt5,,3113019,BLIND,860716,,complete,,5d8c95667e1b770019e10a37,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1264x734,,personally salient items,13,eligible,response-6-quantised,1
6,1569496336425,26/09/2019 11:12:16,1569496336032,1,26/09/2019 12:12:16,9842,4,questionnaire-kdt5,,3113019,BLIND,860716,,complete,,5d8c95667e1b770019e10a37,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1264x734,,personally salient items,13,eligible,response-7,4
7,1569496336425,26/09/2019 11:12:16,1569496336032,1,26/09/2019 12:12:16,9842,4,questionnaire-kdt5,,3113019,BLIND,860716,,complete,,5d8c95667e1b770019e10a37,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1264x734,,personally salient items,13,eligible,response-7-quantised,4
8,1569496336425,26/09/2019 11:12:16,1569496336032,1,26/09/2019 12:12:16,9842,4,questionnaire-kdt5,,3113019,BLIND,860716,,complete,,5d8c95667e1b770019e10a37,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1264x734,,personally salient items,13,eligible,response-8,3
9,1569496336425,26/09/2019 11:12:16,1569496336032,1,26/09/2019 12:12:16,9842,4,questionnaire-kdt5,,3113019,BLIND,860716,,complete,,5d8c95667e1b770019e10a37,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1264x734,,personally salient items,13,eligible,injury_worry-quantised,5
10,1569496336425,26/09/2019 11:12:16,1569496336032,1,26/09/2019 12:12:16,9842,4,questionnaire-kdt5,,3113019,BLIND,860716,,complete,,5d8c95667e1b770019e10a37,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1264x734,,personally salient items,13,eligible,response-6,1
11,1569496336425,26/09/2019 11:12:16,1569496336033,1,26/09/2019 12:12:16,9842,4,questionnaire-kdt5,,3113019,BLIND,860716,,complete,,5d8c95667e1b770019e10a37,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1264x734,,personally salient items,13,eligible,response-9-quantised,3
12,1569496336425,26/09/2019 11:12:16,1569496336033,1,26/09/2019 12:12:16,9842,4,questionnaire-kdt5,,3113019,BLIND,860716,,complete,,5d8c95667e1b770019e10a37,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1264x734,,personally salient items,13,eligible,response-10-quantised,1
13,1569496336425,26/09/2019 11:12:16,1569496336033,1,26/09/2019 12:12:16,9842,4,questionnaire-kdt5,,3113019,BLIND,860716,,complete,,5d8c95667e1b770019e10a37,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1264x734,,personally salient items,13,eligible,response-9,3
14,1569496336425,26/09/2019 11:12:16,1569496336033,1,26/09/2019 12:12:16,9842,4,questionnaire-kdt5,,3113019,BLIND,860716,,complete,,5d8c95667e1b770019e10a37,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1264x734,,personally salient items,13,eligible,response-11,1
15,1569496336425,26/09/2019 11:12:16,1569496336033,1,26/09/2019 12:12:16,9842,4,questionnaire-kdt5,,3113019,BLIND,860716,,complete,,5d8c95667e1b770019e10a37,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1264x734,,personally salient items,13,eligible,response-8-quantised,3
16,1569496336425,26/09/2019 11:12:16,1569496336033,1,26/09/2019 12:12:16,9842,4,questionnaire-kdt5,,3113019,BLIND,860716,,complete,,5d8c95667e1b770019e10a37,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1264x734,,personally salient items,13,eligible,response-10,1
17,1569496336425,26/09/2019 11:12:16,1569496336034,1,26/09/2019 12:12:16,9842,4,questionnaire-kdt5,,3113019,BLIND,860716,,complete,,5d8c95667e1b770019e10a37,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1264x734,,personally salient items,13,eligible,response-12,4
18,1569496336425,26/09/2019 11:12:16,1569496336034,1,26/09/2019 12:12:16,9842,4,questionnaire-kdt5,,3113019,BLIND,860716,,complete,,5d8c95667e1b770019e10a37,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1264x734,,personally salient items,13,eligible,response-13,3
19,1569496336425,26/09/2019 11:12:16,1569496336034,1,26/09/2019 12:12:16,9842,4,questionnaire-kdt5,,3113019,BLIND,860716,,complete,,5d8c95667e1b770019e10a37,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1264x734,,personally salient items,13,eligible,response-13-quantised,3
20,1569496336425,26/09/2019 11:12:16,1569496336034,1,26/09/2019 12:12:16,9842,4,questionnaire-kdt5,,3113019,BLIND,860716,,complete,,5d8c95667e1b770019e10a37,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1264x734,,personally salient items,13,eligible,response-14,3
21,1569496336582,26/09/2019 11:12:16,1569496336034,1,26/09/2019 12:12:16,9842,4,questionnaire-kdt5,,3113019,BLIND,860716,,complete,,5d8c95667e1b770019e10a37,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1264x734,,personally salient items,13,eligible,response-14-quantised,3
22,1569496336425,26/09/2019 11:12:16,1569496336034,1,26/09/2019 12:12:16,9842,4,questionnaire-kdt5,,3113019,BLIND,860716,,complete,,5d8c95667e1b770019e10a37,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1264x734,,personally salient items,13,eligible,response-11-quantised,1
23,1569496336425,26/09/2019 11:12:16,1569496336034,1,26/09/2019 12:12:16,9842,4,questionnaire-kdt5,,3113019,BLIND,860716,,complete,,5d8c95667e1b770019e10a37,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1264x734,,personally salient items,13,eligible,response-12-quantised,4
24,1569496336582,26/09/2019 11:12:16,1569496336035,1,26/09/2019 12:12:16,9842,4,questionnaire-kdt5,,3113019,BLIND,860716,,complete,,5d8c95667e1b770019e10a37,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1264x734,,personally salient items,13,eligible,response-15-quantised,2
25,1569496336582,26/09/2019 11:12:16,1569496336035,1,26/09/2019 12:12:16,9842,4,questionnaire-kdt5,,3113019,BLIND,860716,,complete,,5d8c95667e1b770019e10a37,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1264x734,,personally salient items,13,eligible,response-16,5
26,1569496336582,26/09/2019 11:12:16,1569496336035,1,26/09/2019 12:12:16,9842,4,questionnaire-kdt5,,3113019,BLIND,860716,,complete,,5d8c95667e1b770019e10a37,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1264x734,,personally salient items,13,eligible,response-16-quantised,5
27,1569496336582,26/09/2019 11:12:16,1569496336035,1,26/09/2019 12:12:16,9842,4,questionnaire-kdt5,,3113019,BLIND,860716,,complete,,5d8c95667e1b770019e10a37,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1264x734,,personally salient items,13,eligible,response-17,5
28,1569496336582,26/09/2019 11:12:16,1569496336035,1,26/09/2019 12:12:16,9842,4,questionnaire-kdt5,,3113019,BLIND,860716,,complete,,5d8c95667e1b770019e10a37,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1264x734,,personally salient items,13,eligible,response-15,2
29,1569496336582,26/09/2019 11:12:16,1569496336035,1,26/09/2019 12:12:16,9842,4,questionnaire-kdt5,,3113019,BLIND,860716,,complete,,5d8c95667e1b770019e10a37,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1264x734,,personally salient items,13,eligible,response-17-quantised,5
30,1569496336582,26/09/2019 11:12:16,1569496336036,1,26/09/2019 12:12:16,9842,4,questionnaire-kdt5,,3113019,BLIND,860716,,complete,,5d8c95667e1b770019e10a37,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1264x734,,personally salient items,13,eligible,response-18,1
31,1569496336582,26/09/2019 11:12:16,1569496336036,1,26/09/2019 12:12:16,9842,4,questionnaire-kdt5,,3113019,BLIND,860716,,complete,,5d8c95667e1b770019e10a37,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1264x734,,personally salient items,13,eligible,response-19,4
32,1569496336582,26/09/2019 11:12:16,1569496336036,1,26/09/2019 12:12:16,9842,4,questionnaire-kdt5,,3113019,BLIND,860716,,complete,,5d8c95667e1b770019e10a37,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1264x734,,personally salient items,13,eligible,response-19-quantised,4
33,1569496336582,26/09/2019 11:12:16,1569496336036,1,26/09/2019 12:12:16,9842,4,questionnaire-kdt5,,3113019,BLIND,860716,,complete,,5d8c95667e1b770019e10a37,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1264x734,,personally salient items,13,eligible,ranking_worries-1,illness
34,1569496336582,26/09/2019 11:12:16,1569496336036,1,26/09/2019 12:12:16,9842,4,questionnaire-kdt5,,3113019,BLIND,860716,,complete,,5d8c95667e1b770019e10a37,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1264x734,,personally salient items,13,eligible,response-18-quantised,1
35,1569496336582,26/09/2019 11:12:16,1569496336037,1,26/09/2019 12:12:16,9842,4,questionnaire-kdt5,,3113019,BLIND,860716,,complete,,5d8c95667e1b770019e10a37,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1264x734,,personally salient items,13,eligible,ranking_worries-3,failure
36,1569496336582,26/09/2019 11:12:16,1569496336037,1,26/09/2019 12:12:16,9842,4,questionnaire-kdt5,,3113019,BLIND,860716,,complete,,5d8c95667e1b770019e10a37,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1264x734,,personally salient items,13,eligible,ranking_worries-5,overweight
37,1569496336582,26/09/2019 11:12:16,1569496336037,1,26/09/2019 12:12:16,9842,4,questionnaire-kdt5,,3113019,BLIND,860716,,complete,,5d8c95667e1b770019e10a37,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1264x734,,personally salient items,13,eligible,ranking_worries-6,unattractive
38,1569496336582,26/09/2019 11:12:16,1569496336037,1,26/09/2019 12:12:16,9842,4,questionnaire-kdt5,,3113019,BLIND,860716,,complete,,5d8c95667e1b770019e10a37,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1264x734,,personally salient items,13,eligible,ranking_worries-2,injury
39,1569496336582,26/09/2019 11:12:16,1569496336037,1,26/09/2019 12:12:16,9842,4,questionnaire-kdt5,,3113019,BLIND,860716,,complete,,5d8c95667e1b770019e10a37,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1264x734,,personally salient items,13,eligible,ranking_worries-4,anxiety
40,1569496336582,26/09/2019 11:12:16,1569496336038,1,26/09/2019 12:12:16,9842,4,questionnaire-kdt5,,3113019,BLIND,860716,,complete,,5d8c95667e1b770019e10a37,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1264x734,,personally salient items,13,eligible,ranking_worries-8,office
41,1569496336582,26/09/2019 11:12:16,1569496336038,1,26/09/2019 12:12:16,9842,4,questionnaire-kdt5,,3113019,BLIND,860716,,complete,,5d8c95667e1b770019e10a37,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1264x734,,personally salient items,13,eligible,ranking_worries-9,facebook
42,1569496336722,26/09/2019 11:12:16,1569496336038,1,26/09/2019 12:12:16,9842,4,questionnaire-kdt5,,3113019,BLIND,860716,,complete,,5d8c95667e1b770019e10a37,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1264x734,,personally salient items,13,eligible,ranking_worries-10,payments
43,1569496336722,26/09/2019 11:12:16,1569496336038,1,26/09/2019 12:12:16,9842,4,questionnaire-kdt5,,3113019,BLIND,860716,,complete,,5d8c95667e1b770019e10a37,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1264x734,,personally salient items,13,eligible,ranking_worries-11,family
44,1569496336582,26/09/2019 11:12:16,1569496336038,1,26/09/2019 12:12:16,9842,4,questionnaire-kdt5,,3113019,BLIND,860716,,complete,,5d8c95667e1b770019e10a37,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1264x734,,personally salient items,13,eligible,ranking_worries-7,boss
45,1569496336722,26/09/2019 11:12:16,1569496336038,1,26/09/2019 12:12:16,9842,4,questionnaire-kdt5,,3113019,BLIND,860716,,complete,,5d8c95667e1b770019e10a37,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1264x734,,personally salient items,13,eligible,ranking_worries-13,cleaning
46,1569496336722,26/09/2019 11:12:16,1569496336038,1,26/09/2019 12:12:16,9842,4,questionnaire-kdt5,,3113019,BLIND,860716,,complete,,5d8c95667e1b770019e10a37,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1264x734,,personally salient items,13,eligible,ranking_worries-12,partner
47,1569496336722,26/09/2019 11:12:16,1569496336039,1,26/09/2019 12:12:16,9842,4,questionnaire-kdt5,,3113019,BLIND,860716,,complete,,5d8c95667e1b770019e10a37,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1264x734,,personally salient items,13,eligible,ranking_worries-14,hurried
48,1569496336722,26/09/2019 11:12:16,1569496336039,1,26/09/2019 12:12:16,9842,4,questionnaire-kdt5,,3113019,BLIND,860716,,complete,,5d8c95667e1b770019e10a37,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1264x734,,personally salient items,13,eligible,ranking_worries-15,deadline
49,1569496336722,26/09/2019 11:12:16,1569496336039,1,26/09/2019 12:12:16,9842,4,questionnaire-kdt5,,3113019,BLIND,860716,,complete,,5d8c95667e1b770019e10a37,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1264x734,,personally salient items,13,eligible,ranking_worries-16,instagram
50,1569496336722,26/09/2019 11:12:16,1569496336039,1,26/09/2019 12:12:16,9842,4,questionnaire-kdt5,,3113019,BLIND,860716,,complete,,5d8c95667e1b770019e10a37,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1264x734,,personally salient items,13,eligible,response-1,5
51,1569496336722,26/09/2019 11:12:16,1569496336039,1,26/09/2019 12:12:16,9842,4,questionnaire-kdt5,,3113019,BLIND,860716,,complete,,5d8c95667e1b770019e10a37,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1264x734,,personally salient items,13,eligible,response-1-quantised,5
52,1569496336722,26/09/2019 11:12:16,1569496336039,1,26/09/2019 12:12:16,9842,4,questionnaire-kdt5,,3113019,BLIND,860716,,complete,,5d8c95667e1b770019e10a37,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1264x734,,personally salient items,13,eligible,response-20,6
53,1569496336722,26/09/2019 11:12:16,1569496336040,1,26/09/2019 12:12:16,9842,4,questionnaire-kdt5,,3113019,BLIND,860716,,complete,,5d8c95667e1b770019e10a37,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1264x734,,personally salient items,13,eligible,response-20-quantised,6
54,1569496336722,26/09/2019 11:12:16,1569496336040,1,26/09/2019 12:12:16,9842,4,questionnaire-kdt5,,3113019,BLIND,860716,,complete,,5d8c95667e1b770019e10a37,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1264x734,,personally salient items,13,eligible,response-21,6
55,1569496336722,26/09/2019 11:12:16,1569496336040,1,26/09/2019 12:12:16,9842,4,questionnaire-kdt5,,3113019,BLIND,860716,,complete,,5d8c95667e1b770019e10a37,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1264x734,,personally salient items,13,eligible,response-21-quantised,6
56,1569496336722,26/09/2019 11:12:16,1569496336040,1,26/09/2019 12:12:16,9842,4,questionnaire-kdt5,,3113019,BLIND,860716,,complete,,5d8c95667e1b770019e10a37,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1264x734,,personally salient items,13,eligible,response-22,6
57,1569496336722,26/09/2019 11:12:16,1569496336040,1,26/09/2019 12:12:16,9842,4,questionnaire-kdt5,,3113019,BLIND,860716,,complete,,5d8c95667e1b770019e10a37,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1264x734,,personally salient items,13,eligible,response-22-quantised,6
58,1569496336722,26/09/2019 11:12:16,1569496336041,1,26/09/2019 12:12:16,9842,4,questionnaire-kdt5,,3113019,BLIND,860716,,complete,,5d8c95667e1b770019e10a37,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1264x734,,personally salient items,13,eligible,response-24,7
59,1569496336722,26/09/2019 11:12:16,1569496336041,1,26/09/2019 12:12:16,9842,4,questionnaire-kdt5,,3113019,BLIND,860716,,complete,,5d8c95667e1b770019e10a37,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1264x734,,personally salient items,13,eligible,response-24-quantised,7
60,1569496336722,26/09/2019 11:12:16,1569496336041,1,26/09/2019 12:12:16,9842,4,questionnaire-kdt5,,3113019,BLIND,860716,,complete,,5d8c95667e1b770019e10a37,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1264x734,,personally salient items,13,eligible,response-25-quantised,5
61,1569496336722,26/09/2019 11:12:16,1569496336041,1,26/09/2019 12:12:16,9842,4,questionnaire-kdt5,,3113019,BLIND,860716,,complete,,5d8c95667e1b770019e10a37,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1264x734,,personally salient items,13,eligible,response-26,7
62,1569496336722,26/09/2019 11:12:16,1569496336041,1,26/09/2019 12:12:16,9842,4,questionnaire-kdt5,,3113019,BLIND,860716,,complete,,5d8c95667e1b770019e10a37,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1264x734,,personally salient items,13,eligible,response-25,5
63,1569496336848,26/09/2019 11:12:16,1569496336042,1,26/09/2019 12:12:16,9842,4,questionnaire-kdt5,,3113019,BLIND,860716,,complete,,5d8c95667e1b770019e10a37,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1264x734,,personally salient items,13,eligible,response-27,3
64,1569496336848,26/09/2019 11:12:16,1569496336042,1,26/09/2019 12:12:16,9842,4,questionnaire-kdt5,,3113019,BLIND,860716,,complete,,5d8c95667e1b770019e10a37,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1264x734,,personally salient items,13,eligible,response-26-quantised,7
65,1569496336848,26/09/2019 11:12:16,1569496336043,1,26/09/2019 12:12:16,9842,4,questionnaire-kdt5,,3113019,BLIND,860716,,complete,,5d8c95667e1b770019e10a37,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1264x734,,personally salient items,13,eligible,response-28,6
66,1569496336848,26/09/2019 11:12:16,1569496336043,1,26/09/2019 12:12:16,9842,4,questionnaire-kdt5,,3113019,BLIND,860716,,complete,,5d8c95667e1b770019e10a37,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1264x734,,personally salient items,13,eligible,response-28-quantised,6
67,1569496336848,26/09/2019 11:12:16,1569496336043,1,26/09/2019 12:12:16,9842,4,questionnaire-kdt5,,3113019,BLIND,860716,,complete,,5d8c95667e1b770019e10a37,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1264x734,,personally salient items,13,eligible,response-29,5
68,1569496336848,26/09/2019 11:12:16,1569496336043,1,26/09/2019 12:12:16,9842,4,questionnaire-kdt5,,3113019,BLIND,860716,,complete,,5d8c95667e1b770019e10a37,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1264x734,,personally salient items,13,eligible,response-29-quantised,5
69,1569496336848,26/09/2019 11:12:16,1569496336043,1,26/09/2019 12:12:16,9842,4,questionnaire-kdt5,,3113019,BLIND,860716,,complete,,5d8c95667e1b770019e10a37,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1264x734,,personally salient items,13,eligible,response-27-quantised,3
70,1569496336848,26/09/2019 11:12:16,1569496336044,1,26/09/2019 12:12:16,9842,4,questionnaire-kdt5,,3113019,BLIND,860716,,complete,,5d8c95667e1b770019e10a37,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1264x734,,personally salient items,13,eligible,response-30-quantised,5
71,1569496336848,26/09/2019 11:12:16,1569496336044,1,26/09/2019 12:12:16,9842,4,questionnaire-kdt5,,3113019,BLIND,860716,,complete,,5d8c95667e1b770019e10a37,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1264x734,,personally salient items,13,eligible,response-31,3
72,1569496336848,26/09/2019 11:12:16,1569496336044,1,26/09/2019 12:12:16,9842,4,questionnaire-kdt5,,3113019,BLIND,860716,,complete,,5d8c95667e1b770019e10a37,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1264x734,,personally salient items,13,eligible,response-31-quantised,3
73,1569496336848,26/09/2019 11:12:16,1569496336044,1,26/09/2019 12:12:16,9842,4,questionnaire-kdt5,,3113019,BLIND,860716,,complete,,5d8c95667e1b770019e10a37,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1264x734,,personally salient items,13,eligible,response-30,5
74,1569496336848,26/09/2019 11:12:16,1569496336045,1,26/09/2019 12:12:16,9842,4,questionnaire-kdt5,,3113019,BLIND,860716,,complete,,5d8c95667e1b770019e10a37,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1264x734,,personally salient items,13,eligible,response-32,5
75,1569496336848,26/09/2019 11:12:16,1569496336046,1,26/09/2019 12:12:16,9842,4,questionnaire-kdt5,,3113019,BLIND,860716,,complete,,5d8c95667e1b770019e10a37,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1264x734,,personally salient items,13,eligible,response-32-quantised,5
76,1569496336848,26/09/2019 11:12:16,1569496336046,1,26/09/2019 12:12:16,9842,4,questionnaire-kdt5,,3113019,BLIND,860716,,complete,,5d8c95667e1b770019e10a37,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1264x734,,personally salient items,13,eligible,response-33,7
77,1569496336848,26/09/2019 11:12:16,1569496336047,1,26/09/2019 12:12:16,9842,4,questionnaire-kdt5,,3113019,BLIND,860716,,complete,,5d8c95667e1b770019e10a37,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1264x734,,personally salient items,13,eligible,response-33-quantised,7
78,1569496336848,26/09/2019 11:12:16,1569496336048,1,26/09/2019 12:12:16,9842,4,questionnaire-kdt5,,3113019,BLIND,860716,,complete,,5d8c95667e1b770019e10a37,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1264x734,,personally salient items,13,eligible,response-34,7
79,1569496336848,26/09/2019 11:12:16,1569496336049,1,26/09/2019 12:12:16,9842,4,questionnaire-kdt5,,3113019,BLIND,860716,,complete,,5d8c95667e1b770019e10a37,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1264x734,,personally salient items,13,eligible,response-34-quantised,7
