Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,branch-hzku,Question Key,Response
34,1569509083031,26/09/2019 14:44:43,1569509088244,1,26/09/2019 15:44:48,9842,4,questionnaire-nn9g,,3113567,BLIND,860902,,complete,,5d8cce16b130f00015b42ca8,computer,Desktop or Laptop,Windows 10,Chrome 76.0.3809.132,1366x768,1349x677,,All Questionnaires,2,eligible,pswq15,2
35,1569509083031,26/09/2019 14:44:43,1569509088244,1,26/09/2019 15:44:48,9842,4,questionnaire-nn9g,,3113567,BLIND,860902,,complete,,5d8cce16b130f00015b42ca8,computer,Desktop or Laptop,Windows 10,Chrome 76.0.3809.132,1366x768,1349x677,,All Questionnaires,2,eligible,pswq15-quantised,2
36,1569509083031,26/09/2019 14:44:43,1569509088245,1,26/09/2019 15:44:48,9842,4,questionnaire-nn9g,,3113567,BLIND,860902,,complete,,5d8cce16b130f00015b42ca8,computer,Desktop or Laptop,Windows 10,Chrome 76.0.3809.132,1366x768,1349x677,,All Questionnaires,2,eligible,pswq16,4
37,1569509083031,26/09/2019 14:44:43,1569509088245,1,26/09/2019 15:44:48,9842,4,questionnaire-nn9g,,3113567,BLIND,860902,,complete,,5d8cce16b130f00015b42ca8,computer,Desktop or Laptop,Windows 10,Chrome 76.0.3809.132,1366x768,1349x677,,All Questionnaires,2,eligible,pswq16-quantised,4
38,1569509083031,26/09/2019 14:44:43,1569509088245,1,26/09/2019 15:44:48,9842,4,questionnaire-nn9g,,3113567,BLIND,860902,,complete,,5d8cce16b130f00015b42ca8,computer,Desktop or Laptop,Windows 10,Chrome 76.0.3809.132,1366x768,1349x677,,All Questionnaires,2,eligible,END QUESTIONNAIRE,58725
1,1569516763149,26/09/2019 16:52:43,1569516983051,1,26/09/2019 17:56:23,9842,4,questionnaire-nn9g,,3113840,BLIND,860989,,complete,,5d8cec84b114d50016300695,computer,Desktop or Laptop,Windows 10,Chrome 77.0.3865.90,1366x768,1366x625,,All Questionnaires,2,eligible,BEGIN QUESTIONNAIRE,
2,1569516863776,26/09/2019 16:54:23,1569517083597,1,26/09/2019 17:58:03,9842,4,questionnaire-nn9g,,3113840,BLIND,860989,,complete,,5d8cec84b114d50016300695,computer,Desktop or Laptop,Windows 10,Chrome 77.0.3865.90,1366x768,1349x625,,All Questionnaires,2,eligible,response-1,18
3,1569516863868,26/09/2019 16:54:23,1569517083608,1,26/09/2019 17:58:03,9842,4,questionnaire-nn9g,,3113840,BLIND,860989,,complete,,5d8cec84b114d50016300695,computer,Desktop or Laptop,Windows 10,Chrome 77.0.3865.90,1366x768,1349x625,,All Questionnaires,2,eligible,sex,Male
4,1569516863868,26/09/2019 16:54:23,1569517083610,1,26/09/2019 17:58:03,9842,4,questionnaire-nn9g,,3113840,BLIND,860989,,complete,,5d8cec84b114d50016300695,computer,Desktop or Laptop,Windows 10,Chrome 77.0.3865.90,1366x768,1349x625,,All Questionnaires,2,eligible,sex-quantised,1
5,1569516863868,26/09/2019 16:54:23,1569517083610,1,26/09/2019 17:58:03,9842,4,questionnaire-nn9g,,3113840,BLIND,860989,,complete,,5d8cec84b114d50016300695,computer,Desktop or Laptop,Windows 10,Chrome 77.0.3865.90,1366x768,1349x625,,All Questionnaires,2,eligible,sex-text,
6,1569516863868,26/09/2019 16:54:23,1569517083611,1,26/09/2019 17:58:03,9842,4,questionnaire-nn9g,,3113840,BLIND,860989,,complete,,5d8cec84b114d50016300695,computer,Desktop or Laptop,Windows 10,Chrome 77.0.3865.90,1366x768,1349x625,,All Questionnaires,2,eligible,pswq1,3
7,1569516863868,26/09/2019 16:54:23,1569517083612,1,26/09/2019 17:58:03,9842,4,questionnaire-nn9g,,3113840,BLIND,860989,,complete,,5d8cec84b114d50016300695,computer,Desktop or Laptop,Windows 10,Chrome 77.0.3865.90,1366x768,1349x625,,All Questionnaires,2,eligible,pswq1-quantised,3
8,1569516863868,26/09/2019 16:54:23,1569517083612,1,26/09/2019 17:58:03,9842,4,questionnaire-nn9g,,3113840,BLIND,860989,,complete,,5d8cec84b114d50016300695,computer,Desktop or Laptop,Windows 10,Chrome 77.0.3865.90,1366x768,1349x625,,All Questionnaires,2,eligible,pswq2,4
9,1569516863868,26/09/2019 16:54:23,1569517083613,1,26/09/2019 17:58:03,9842,4,questionnaire-nn9g,,3113840,BLIND,860989,,complete,,5d8cec84b114d50016300695,computer,Desktop or Laptop,Windows 10,Chrome 77.0.3865.90,1366x768,1349x625,,All Questionnaires,2,eligible,pswq2-quantised,4
10,1569516863868,26/09/2019 16:54:23,1569517083614,1,26/09/2019 17:58:03,9842,4,questionnaire-nn9g,,3113840,BLIND,860989,,complete,,5d8cec84b114d50016300695,computer,Desktop or Laptop,Windows 10,Chrome 77.0.3865.90,1366x768,1349x625,,All Questionnaires,2,eligible,pswq3,2
11,1569516863868,26/09/2019 16:54:23,1569517083615,1,26/09/2019 17:58:03,9842,4,questionnaire-nn9g,,3113840,BLIND,860989,,complete,,5d8cec84b114d50016300695,computer,Desktop or Laptop,Windows 10,Chrome 77.0.3865.90,1366x768,1349x625,,All Questionnaires,2,eligible,pswq3-quantised,2
12,1569516863868,26/09/2019 16:54:23,1569517083616,1,26/09/2019 17:58:03,9842,4,questionnaire-nn9g,,3113840,BLIND,860989,,complete,,5d8cec84b114d50016300695,computer,Desktop or Laptop,Windows 10,Chrome 77.0.3865.90,1366x768,1349x625,,All Questionnaires,2,eligible,pswq4,4
13,1569516863868,26/09/2019 16:54:23,1569517083617,1,26/09/2019 17:58:03,9842,4,questionnaire-nn9g,,3113840,BLIND,860989,,complete,,5d8cec84b114d50016300695,computer,Desktop or Laptop,Windows 10,Chrome 77.0.3865.90,1366x768,1349x625,,All Questionnaires,2,eligible,pswq4-quantised,4
14,1569516863868,26/09/2019 16:54:23,1569517083618,1,26/09/2019 17:58:03,9842,4,questionnaire-nn9g,,3113840,BLIND,860989,,complete,,5d8cec84b114d50016300695,computer,Desktop or Laptop,Windows 10,Chrome 77.0.3865.90,1366x768,1349x625,,All Questionnaires,2,eligible,pswq5,4
15,1569516863868,26/09/2019 16:54:23,1569517083619,1,26/09/2019 17:58:03,9842,4,questionnaire-nn9g,,3113840,BLIND,860989,,complete,,5d8cec84b114d50016300695,computer,Desktop or Laptop,Windows 10,Chrome 77.0.3865.90,1366x768,1349x625,,All Questionnaires,2,eligible,pswq5-quantised,4
16,1569516863868,26/09/2019 16:54:23,1569517083619,1,26/09/2019 17:58:03,9842,4,questionnaire-nn9g,,3113840,BLIND,860989,,complete,,5d8cec84b114d50016300695,computer,Desktop or Laptop,Windows 10,Chrome 77.0.3865.90,1366x768,1349x625,,All Questionnaires,2,eligible,pswq6,4
17,1569516863868,26/09/2019 16:54:23,1569517083620,1,26/09/2019 17:58:03,9842,4,questionnaire-nn9g,,3113840,BLIND,860989,,complete,,5d8cec84b114d50016300695,computer,Desktop or Laptop,Windows 10,Chrome 77.0.3865.90,1366x768,1349x625,,All Questionnaires,2,eligible,pswq6-quantised,4
18,1569516863868,26/09/2019 16:54:23,1569517083621,1,26/09/2019 17:58:03,9842,4,questionnaire-nn9g,,3113840,BLIND,860989,,complete,,5d8cec84b114d50016300695,computer,Desktop or Laptop,Windows 10,Chrome 77.0.3865.90,1366x768,1349x625,,All Questionnaires,2,eligible,pswq7,3
19,1569516863868,26/09/2019 16:54:23,1569517083622,1,26/09/2019 17:58:03,9842,4,questionnaire-nn9g,,3113840,BLIND,860989,,complete,,5d8cec84b114d50016300695,computer,Desktop or Laptop,Windows 10,Chrome 77.0.3865.90,1366x768,1349x625,,All Questionnaires,2,eligible,pswq7-quantised,3
20,1569516863868,26/09/2019 16:54:23,1569517083623,1,26/09/2019 17:58:03,9842,4,questionnaire-nn9g,,3113840,BLIND,860989,,complete,,5d8cec84b114d50016300695,computer,Desktop or Laptop,Windows 10,Chrome 77.0.3865.90,1366x768,1349x625,,All Questionnaires,2,eligible,pswq8,2
21,1569516863868,26/09/2019 16:54:23,1569517083624,1,26/09/2019 17:58:03,9842,4,questionnaire-nn9g,,3113840,BLIND,860989,,complete,,5d8cec84b114d50016300695,computer,Desktop or Laptop,Windows 10,Chrome 77.0.3865.90,1366x768,1349x625,,All Questionnaires,2,eligible,pswq8-quantised,2
22,1569516863868,26/09/2019 16:54:23,1569517083625,1,26/09/2019 17:58:03,9842,4,questionnaire-nn9g,,3113840,BLIND,860989,,complete,,5d8cec84b114d50016300695,computer,Desktop or Laptop,Windows 10,Chrome 77.0.3865.90,1366x768,1349x625,,All Questionnaires,2,eligible,pswq9,2
23,1569516863961,26/09/2019 16:54:23,1569517083626,1,26/09/2019 17:58:03,9842,4,questionnaire-nn9g,,3113840,BLIND,860989,,complete,,5d8cec84b114d50016300695,computer,Desktop or Laptop,Windows 10,Chrome 77.0.3865.90,1366x768,1349x625,,All Questionnaires,2,eligible,pswq9-quantised,2
24,1569516863961,26/09/2019 16:54:23,1569517083626,1,26/09/2019 17:58:03,9842,4,questionnaire-nn9g,,3113840,BLIND,860989,,complete,,5d8cec84b114d50016300695,computer,Desktop or Laptop,Windows 10,Chrome 77.0.3865.90,1366x768,1349x625,,All Questionnaires,2,eligible,pswq10,1
25,1569516863961,26/09/2019 16:54:23,1569517083627,1,26/09/2019 17:58:03,9842,4,questionnaire-nn9g,,3113840,BLIND,860989,,complete,,5d8cec84b114d50016300695,computer,Desktop or Laptop,Windows 10,Chrome 77.0.3865.90,1366x768,1349x625,,All Questionnaires,2,eligible,pswq10-quantised,1
26,1569516863961,26/09/2019 16:54:23,1569517083628,1,26/09/2019 17:58:03,9842,4,questionnaire-nn9g,,3113840,BLIND,860989,,complete,,5d8cec84b114d50016300695,computer,Desktop or Laptop,Windows 10,Chrome 77.0.3865.90,1366x768,1349x625,,All Questionnaires,2,eligible,pswq11,2
27,1569516863961,26/09/2019 16:54:23,1569517083629,1,26/09/2019 17:58:03,9842,4,questionnaire-nn9g,,3113840,BLIND,860989,,complete,,5d8cec84b114d50016300695,computer,Desktop or Laptop,Windows 10,Chrome 77.0.3865.90,1366x768,1349x625,,All Questionnaires,2,eligible,pswq11-quantised,2
28,1569516863961,26/09/2019 16:54:23,1569517083630,1,26/09/2019 17:58:03,9842,4,questionnaire-nn9g,,3113840,BLIND,860989,,complete,,5d8cec84b114d50016300695,computer,Desktop or Laptop,Windows 10,Chrome 77.0.3865.90,1366x768,1349x625,,All Questionnaires,2,eligible,pswq12,4
29,1569516863961,26/09/2019 16:54:23,1569517083631,1,26/09/2019 17:58:03,9842,4,questionnaire-nn9g,,3113840,BLIND,860989,,complete,,5d8cec84b114d50016300695,computer,Desktop or Laptop,Windows 10,Chrome 77.0.3865.90,1366x768,1349x625,,All Questionnaires,2,eligible,pswq12-quantised,4
30,1569516863961,26/09/2019 16:54:23,1569517083631,1,26/09/2019 17:58:03,9842,4,questionnaire-nn9g,,3113840,BLIND,860989,,complete,,5d8cec84b114d50016300695,computer,Desktop or Laptop,Windows 10,Chrome 77.0.3865.90,1366x768,1349x625,,All Questionnaires,2,eligible,pswq13,4
31,1569516863961,26/09/2019 16:54:23,1569517083634,1,26/09/2019 17:58:03,9842,4,questionnaire-nn9g,,3113840,BLIND,860989,,complete,,5d8cec84b114d50016300695,computer,Desktop or Laptop,Windows 10,Chrome 77.0.3865.90,1366x768,1349x625,,All Questionnaires,2,eligible,pswq13-quantised,4
32,1569516863961,26/09/2019 16:54:23,1569517083634,1,26/09/2019 17:58:03,9842,4,questionnaire-nn9g,,3113840,BLIND,860989,,complete,,5d8cec84b114d50016300695,computer,Desktop or Laptop,Windows 10,Chrome 77.0.3865.90,1366x768,1349x625,,All Questionnaires,2,eligible,pswq14,4
33,1569516863961,26/09/2019 16:54:23,1569517083636,1,26/09/2019 17:58:03,9842,4,questionnaire-nn9g,,3113840,BLIND,860989,,complete,,5d8cec84b114d50016300695,computer,Desktop or Laptop,Windows 10,Chrome 77.0.3865.90,1366x768,1349x625,,All Questionnaires,2,eligible,pswq14-quantised,4
34,1569516863961,26/09/2019 16:54:23,1569517083637,1,26/09/2019 17:58:03,9842,4,questionnaire-nn9g,,3113840,BLIND,860989,,complete,,5d8cec84b114d50016300695,computer,Desktop or Laptop,Windows 10,Chrome 77.0.3865.90,1366x768,1349x625,,All Questionnaires,2,eligible,pswq15,3
35,1569516863961,26/09/2019 16:54:23,1569517083637,1,26/09/2019 17:58:03,9842,4,questionnaire-nn9g,,3113840,BLIND,860989,,complete,,5d8cec84b114d50016300695,computer,Desktop or Laptop,Windows 10,Chrome 77.0.3865.90,1366x768,1349x625,,All Questionnaires,2,eligible,pswq15-quantised,3
36,1569516863961,26/09/2019 16:54:23,1569517083638,1,26/09/2019 17:58:03,9842,4,questionnaire-nn9g,,3113840,BLIND,860989,,complete,,5d8cec84b114d50016300695,computer,Desktop or Laptop,Windows 10,Chrome 77.0.3865.90,1366x768,1349x625,,All Questionnaires,2,eligible,pswq16,2
37,1569516863961,26/09/2019 16:54:23,1569517083639,1,26/09/2019 17:58:03,9842,4,questionnaire-nn9g,,3113840,BLIND,860989,,complete,,5d8cec84b114d50016300695,computer,Desktop or Laptop,Windows 10,Chrome 77.0.3865.90,1366x768,1349x625,,All Questionnaires,2,eligible,pswq16-quantised,2
38,1569516863961,26/09/2019 16:54:23,1569517083639,1,26/09/2019 17:58:03,9842,4,questionnaire-nn9g,,3113840,BLIND,860989,,complete,,5d8cec84b114d50016300695,computer,Desktop or Laptop,Windows 10,Chrome 77.0.3865.90,1366x768,1349x625,,All Questionnaires,2,eligible,END QUESTIONNAIRE,100588
1,1569519117732,26/09/2019 17:31:57,1569519120455,1,26/09/2019 18:32:00,9842,4,questionnaire-nn9g,,3113907,BLIND,861001,,complete,,5d8ce7abd7e11300175b4b63,computer,Desktop or Laptop,Windows 10,Chrome 76.0.3809.132,1366x768,1366x657,,All Questionnaires,2,eligible,BEGIN QUESTIONNAIRE,
2,1569519161401,26/09/2019 17:32:41,1569519164152,1,26/09/2019 18:32:44,9842,4,questionnaire-nn9g,,3113907,BLIND,861001,,complete,,5d8ce7abd7e11300175b4b63,computer,Desktop or Laptop,Windows 10,Chrome 76.0.3809.132,1366x768,1349x657,,All Questionnaires,2,eligible,response-1,18
3,1569519161715,26/09/2019 17:32:41,1569519164156,1,26/09/2019 18:32:44,9842,4,questionnaire-nn9g,,3113907,BLIND,861001,,complete,,5d8ce7abd7e11300175b4b63,computer,Desktop or Laptop,Windows 10,Chrome 76.0.3809.132,1366x768,1349x657,,All Questionnaires,2,eligible,sex,Male
4,1569519161715,26/09/2019 17:32:41,1569519164157,1,26/09/2019 18:32:44,9842,4,questionnaire-nn9g,,3113907,BLIND,861001,,complete,,5d8ce7abd7e11300175b4b63,computer,Desktop or Laptop,Windows 10,Chrome 76.0.3809.132,1366x768,1349x657,,All Questionnaires,2,eligible,sex-quantised,1
5,1569519161715,26/09/2019 17:32:41,1569519164158,1,26/09/2019 18:32:44,9842,4,questionnaire-nn9g,,3113907,BLIND,861001,,complete,,5d8ce7abd7e11300175b4b63,computer,Desktop or Laptop,Windows 10,Chrome 76.0.3809.132,1366x768,1349x657,,All Questionnaires,2,eligible,sex-text,
6,1569519161715,26/09/2019 17:32:41,1569519164159,1,26/09/2019 18:32:44,9842,4,questionnaire-nn9g,,3113907,BLIND,861001,,complete,,5d8ce7abd7e11300175b4b63,computer,Desktop or Laptop,Windows 10,Chrome 76.0.3809.132,1366x768,1349x657,,All Questionnaires,2,eligible,pswq1,3
7,1569519161715,26/09/2019 17:32:41,1569519164161,1,26/09/2019 18:32:44,9842,4,questionnaire-nn9g,,3113907,BLIND,861001,,complete,,5d8ce7abd7e11300175b4b63,computer,Desktop or Laptop,Windows 10,Chrome 76.0.3809.132,1366x768,1349x657,,All Questionnaires,2,eligible,pswq1-quantised,3
8,1569519161715,26/09/2019 17:32:41,1569519164161,1,26/09/2019 18:32:44,9842,4,questionnaire-nn9g,,3113907,BLIND,861001,,complete,,5d8ce7abd7e11300175b4b63,computer,Desktop or Laptop,Windows 10,Chrome 76.0.3809.132,1366x768,1349x657,,All Questionnaires,2,eligible,pswq2,1
9,1569519161715,26/09/2019 17:32:41,1569519164162,1,26/09/2019 18:32:44,9842,4,questionnaire-nn9g,,3113907,BLIND,861001,,complete,,5d8ce7abd7e11300175b4b63,computer,Desktop or Laptop,Windows 10,Chrome 76.0.3809.132,1366x768,1349x657,,All Questionnaires,2,eligible,pswq2-quantised,1
10,1569519161715,26/09/2019 17:32:41,1569519164162,1,26/09/2019 18:32:44,9842,4,questionnaire-nn9g,,3113907,BLIND,861001,,complete,,5d8ce7abd7e11300175b4b63,computer,Desktop or Laptop,Windows 10,Chrome 76.0.3809.132,1366x768,1349x657,,All Questionnaires,2,eligible,pswq3,4
11,1569519161715,26/09/2019 17:32:41,1569519164163,1,26/09/2019 18:32:44,9842,4,questionnaire-nn9g,,3113907,BLIND,861001,,complete,,5d8ce7abd7e11300175b4b63,computer,Desktop or Laptop,Windows 10,Chrome 76.0.3809.132,1366x768,1349x657,,All Questionnaires,2,eligible,pswq3-quantised,4
12,1569519161715,26/09/2019 17:32:41,1569519164163,1,26/09/2019 18:32:44,9842,4,questionnaire-nn9g,,3113907,BLIND,861001,,complete,,5d8ce7abd7e11300175b4b63,computer,Desktop or Laptop,Windows 10,Chrome 76.0.3809.132,1366x768,1349x657,,All Questionnaires,2,eligible,pswq4,1
13,1569519161715,26/09/2019 17:32:41,1569519164164,1,26/09/2019 18:32:44,9842,4,questionnaire-nn9g,,3113907,BLIND,861001,,complete,,5d8ce7abd7e11300175b4b63,computer,Desktop or Laptop,Windows 10,Chrome 76.0.3809.132,1366x768,1349x657,,All Questionnaires,2,eligible,pswq4-quantised,1
14,1569519161715,26/09/2019 17:32:41,1569519164165,1,26/09/2019 18:32:44,9842,4,questionnaire-nn9g,,3113907,BLIND,861001,,complete,,5d8ce7abd7e11300175b4b63,computer,Desktop or Laptop,Windows 10,Chrome 76.0.3809.132,1366x768,1349x657,,All Questionnaires,2,eligible,pswq5,1
15,1569519161715,26/09/2019 17:32:41,1569519164166,1,26/09/2019 18:32:44,9842,4,questionnaire-nn9g,,3113907,BLIND,861001,,complete,,5d8ce7abd7e11300175b4b63,computer,Desktop or Laptop,Windows 10,Chrome 76.0.3809.132,1366x768,1349x657,,All Questionnaires,2,eligible,pswq5-quantised,1
16,1569519161715,26/09/2019 17:32:41,1569519164167,1,26/09/2019 18:32:44,9842,4,questionnaire-nn9g,,3113907,BLIND,861001,,complete,,5d8ce7abd7e11300175b4b63,computer,Desktop or Laptop,Windows 10,Chrome 76.0.3809.132,1366x768,1349x657,,All Questionnaires,2,eligible,pswq6,1
17,1569519161715,26/09/2019 17:32:41,1569519164167,1,26/09/2019 18:32:44,9842,4,questionnaire-nn9g,,3113907,BLIND,861001,,complete,,5d8ce7abd7e11300175b4b63,computer,Desktop or Laptop,Windows 10,Chrome 76.0.3809.132,1366x768,1349x657,,All Questionnaires,2,eligible,pswq6-quantised,1
18,1569519161715,26/09/2019 17:32:41,1569519164168,1,26/09/2019 18:32:44,9842,4,questionnaire-nn9g,,3113907,BLIND,861001,,complete,,5d8ce7abd7e11300175b4b63,computer,Desktop or Laptop,Windows 10,Chrome 76.0.3809.132,1366x768,1349x657,,All Questionnaires,2,eligible,pswq7,1
19,1569519161715,26/09/2019 17:32:41,1569519164168,1,26/09/2019 18:32:44,9842,4,questionnaire-nn9g,,3113907,BLIND,861001,,complete,,5d8ce7abd7e11300175b4b63,computer,Desktop or Laptop,Windows 10,Chrome 76.0.3809.132,1366x768,1349x657,,All Questionnaires,2,eligible,pswq7-quantised,1
20,1569519161715,26/09/2019 17:32:41,1569519164169,1,26/09/2019 18:32:44,9842,4,questionnaire-nn9g,,3113907,BLIND,861001,,complete,,5d8ce7abd7e11300175b4b63,computer,Desktop or Laptop,Windows 10,Chrome 76.0.3809.132,1366x768,1349x657,,All Questionnaires,2,eligible,pswq8,2
21,1569519161715,26/09/2019 17:32:41,1569519164169,1,26/09/2019 18:32:44,9842,4,questionnaire-nn9g,,3113907,BLIND,861001,,complete,,5d8ce7abd7e11300175b4b63,computer,Desktop or Laptop,Windows 10,Chrome 76.0.3809.132,1366x768,1349x657,,All Questionnaires,2,eligible,pswq8-quantised,2
22,1569519161715,26/09/2019 17:32:41,1569519164170,1,26/09/2019 18:32:44,9842,4,questionnaire-nn9g,,3113907,BLIND,861001,,complete,,5d8ce7abd7e11300175b4b63,computer,Desktop or Laptop,Windows 10,Chrome 76.0.3809.132,1366x768,1349x657,,All Questionnaires,2,eligible,pswq9,1
23,1569519161777,26/09/2019 17:32:41,1569519164170,1,26/09/2019 18:32:44,9842,4,questionnaire-nn9g,,3113907,BLIND,861001,,complete,,5d8ce7abd7e11300175b4b63,computer,Desktop or Laptop,Windows 10,Chrome 76.0.3809.132,1366x768,1349x657,,All Questionnaires,2,eligible,pswq9-quantised,1
24,1569519161777,26/09/2019 17:32:41,1569519164171,1,26/09/2019 18:32:44,9842,4,questionnaire-nn9g,,3113907,BLIND,861001,,complete,,5d8ce7abd7e11300175b4b63,computer,Desktop or Laptop,Windows 10,Chrome 76.0.3809.132,1366x768,1349x657,,All Questionnaires,2,eligible,pswq10,4
25,1569519161777,26/09/2019 17:32:41,1569519164171,1,26/09/2019 18:32:44,9842,4,questionnaire-nn9g,,3113907,BLIND,861001,,complete,,5d8ce7abd7e11300175b4b63,computer,Desktop or Laptop,Windows 10,Chrome 76.0.3809.132,1366x768,1349x657,,All Questionnaires,2,eligible,pswq10-quantised,4
26,1569519161777,26/09/2019 17:32:41,1569519164173,1,26/09/2019 18:32:44,9842,4,questionnaire-nn9g,,3113907,BLIND,861001,,complete,,5d8ce7abd7e11300175b4b63,computer,Desktop or Laptop,Windows 10,Chrome 76.0.3809.132,1366x768,1349x657,,All Questionnaires,2,eligible,pswq11,5
27,1569519161777,26/09/2019 17:32:41,1569519164173,1,26/09/2019 18:32:44,9842,4,questionnaire-nn9g,,3113907,BLIND,861001,,complete,,5d8ce7abd7e11300175b4b63,computer,Desktop or Laptop,Windows 10,Chrome 76.0.3809.132,1366x768,1349x657,,All Questionnaires,2,eligible,pswq11-quantised,5
28,1569519161777,26/09/2019 17:32:41,1569519164174,1,26/09/2019 18:32:44,9842,4,questionnaire-nn9g,,3113907,BLIND,861001,,complete,,5d8ce7abd7e11300175b4b63,computer,Desktop or Laptop,Windows 10,Chrome 76.0.3809.132,1366x768,1349x657,,All Questionnaires,2,eligible,pswq12,3
29,1569519161777,26/09/2019 17:32:41,1569519164175,1,26/09/2019 18:32:44,9842,4,questionnaire-nn9g,,3113907,BLIND,861001,,complete,,5d8ce7abd7e11300175b4b63,computer,Desktop or Laptop,Windows 10,Chrome 76.0.3809.132,1366x768,1349x657,,All Questionnaires,2,eligible,pswq12-quantised,3
30,1569519161777,26/09/2019 17:32:41,1569519164175,1,26/09/2019 18:32:44,9842,4,questionnaire-nn9g,,3113907,BLIND,861001,,complete,,5d8ce7abd7e11300175b4b63,computer,Desktop or Laptop,Windows 10,Chrome 76.0.3809.132,1366x768,1349x657,,All Questionnaires,2,eligible,pswq13,2
31,1569519161777,26/09/2019 17:32:41,1569519164176,1,26/09/2019 18:32:44,9842,4,questionnaire-nn9g,,3113907,BLIND,861001,,complete,,5d8ce7abd7e11300175b4b63,computer,Desktop or Laptop,Windows 10,Chrome 76.0.3809.132,1366x768,1349x657,,All Questionnaires,2,eligible,pswq13-quantised,2
32,1569519161777,26/09/2019 17:32:41,1569519164176,1,26/09/2019 18:32:44,9842,4,questionnaire-nn9g,,3113907,BLIND,861001,,complete,,5d8ce7abd7e11300175b4b63,computer,Desktop or Laptop,Windows 10,Chrome 76.0.3809.132,1366x768,1349x657,,All Questionnaires,2,eligible,pswq14,2
33,1569519161777,26/09/2019 17:32:41,1569519164177,1,26/09/2019 18:32:44,9842,4,questionnaire-nn9g,,3113907,BLIND,861001,,complete,,5d8ce7abd7e11300175b4b63,computer,Desktop or Laptop,Windows 10,Chrome 76.0.3809.132,1366x768,1349x657,,All Questionnaires,2,eligible,pswq14-quantised,2
34,1569519161777,26/09/2019 17:32:41,1569519164178,1,26/09/2019 18:32:44,9842,4,questionnaire-nn9g,,3113907,BLIND,861001,,complete,,5d8ce7abd7e11300175b4b63,computer,Desktop or Laptop,Windows 10,Chrome 76.0.3809.132,1366x768,1349x657,,All Questionnaires,2,eligible,pswq15,1
35,1569519161777,26/09/2019 17:32:41,1569519164178,1,26/09/2019 18:32:44,9842,4,questionnaire-nn9g,,3113907,BLIND,861001,,complete,,5d8ce7abd7e11300175b4b63,computer,Desktop or Laptop,Windows 10,Chrome 76.0.3809.132,1366x768,1349x657,,All Questionnaires,2,eligible,pswq15-quantised,1
36,1569519161777,26/09/2019 17:32:41,1569519164179,1,26/09/2019 18:32:44,9842,4,questionnaire-nn9g,,3113907,BLIND,861001,,complete,,5d8ce7abd7e11300175b4b63,computer,Desktop or Laptop,Windows 10,Chrome 76.0.3809.132,1366x768,1349x657,,All Questionnaires,2,eligible,pswq16,1
37,1569519161777,26/09/2019 17:32:41,1569519164179,1,26/09/2019 18:32:44,9842,4,questionnaire-nn9g,,3113907,BLIND,861001,,complete,,5d8ce7abd7e11300175b4b63,computer,Desktop or Laptop,Windows 10,Chrome 76.0.3809.132,1366x768,1349x657,,All Questionnaires,2,eligible,pswq16-quantised,1
38,1569519161777,26/09/2019 17:32:41,1569519164181,1,26/09/2019 18:32:44,9842,4,questionnaire-nn9g,,3113907,BLIND,861001,,complete,,5d8ce7abd7e11300175b4b63,computer,Desktop or Laptop,Windows 10,Chrome 76.0.3809.132,1366x768,1349x657,,All Questionnaires,2,eligible,END QUESTIONNAIRE,43726
1,1569529151480,26/09/2019 20:19:11,1569529151311,1,26/09/2019 21:19:11,9842,4,questionnaire-nn9g,,3114103,BLIND,861050,,complete,,5d8d1cabcc5f07001872e460,computer,Desktop or Laptop,Windows 10,Firefox 69.0,1366x768,1366x632,,All Questionnaires,2,eligible,BEGIN QUESTIONNAIRE,
2,1569529212822,26/09/2019 20:20:12,1569529212716,1,26/09/2019 21:20:12,9842,4,questionnaire-nn9g,,3114103,BLIND,861050,,complete,,5d8d1cabcc5f07001872e460,computer,Desktop or Laptop,Windows 10,Firefox 69.0,1366x768,1349x632,,All Questionnaires,2,eligible,response-1,18
3,1569529212915,26/09/2019 20:20:12,1569529212719,1,26/09/2019 21:20:12,9842,4,questionnaire-nn9g,,3114103,BLIND,861050,,complete,,5d8d1cabcc5f07001872e460,computer,Desktop or Laptop,Windows 10,Firefox 69.0,1366x768,1349x632,,All Questionnaires,2,eligible,sex-quantised,1
4,1569529212915,26/09/2019 20:20:12,1569529212719,1,26/09/2019 21:20:12,9842,4,questionnaire-nn9g,,3114103,BLIND,861050,,complete,,5d8d1cabcc5f07001872e460,computer,Desktop or Laptop,Windows 10,Firefox 69.0,1366x768,1349x632,,All Questionnaires,2,eligible,sex,Male
5,1569529212915,26/09/2019 20:20:12,1569529212720,1,26/09/2019 21:20:12,9842,4,questionnaire-nn9g,,3114103,BLIND,861050,,complete,,5d8d1cabcc5f07001872e460,computer,Desktop or Laptop,Windows 10,Firefox 69.0,1366x768,1349x632,,All Questionnaires,2,eligible,pswq1,2
